permno,score_ensemble,ensemble_pct_rank,y_xs,ticker
18908,0.9172800998128507,0.9413599500935745,0.19141593953692349,TXG
82634,0.9166250779787897,0.9410480349344978,-0.0041539841907183295,SAM
85259,0.916500311915159,0.940736119775421,0.07860779561184539,BN
21614,0.9161572052401747,0.9404242046163444,0.3517586246408113,DUOL
16650,0.9158452900810978,0.9401122894572677,0.03204632364556814,YEXT
18911,0.9156893325015596,0.9398003742981909,0.37865653913707353,DDOG
89068,0.9155957579538365,0.9394884591391142,0.010017338138321952,TAC
58318,0.9152838427947598,0.9391765439800375,-0.020085827994726912,TEX
19938,0.9140361821584528,0.9388646288209607,-0.019972309894804363,ALGM
82779,0.9140049906425451,0.938552713661884,-0.290935042814059,NVAX
21904,0.9139426076107299,0.9382407985028073,0.0023780270947557636,AMPL
18134,0.9131004366812226,0.9379288833437305,0.3351743187662444,UPWK
80320,0.9128197130380535,0.9376169681846538,0.06940270250771174,CPRT
17023,0.9127885215221458,0.9373050530255771,-0.18100145513566424,SE
75175,0.9122582657517154,0.9369931378665003,-0.05260406685932062,MBI
88360,0.9116968184653773,0.9366812227074236,0.09169448698528204,MRVL
17315,0.9110417966313162,0.9363693075483468,-0.4198836519606879,CDLX
83656,0.9110106051154087,0.9360573923892701,0.04156772573522116,N/A
71563,0.9106363069245165,0.9357454772301934,0.051465799586783545,TFC
84172,0.9104491578290705,0.9354335620711166,-0.16257843701384422,NUS
80128,0.9092326887086712,0.9351216469120399,0.028272219378257635,VMI
15729,0.9083281347473486,0.9348097317529632,-0.0989563434975258,PSTG
22149,0.9081409856519026,0.9344978165938864,0.14299747058865298,FNA
17971,0.9078914535246412,0.9341859014348097,-0.09521696778563926,OPRA
19409,0.9069868995633188,0.933873986275733,0.21511097109712352,AZEK
77606,0.906581409856519,0.9335620711166562,-0.028370383512698938,KSS
91519,0.9061759201497193,0.9332501559575795,-0.010331702001294074,DEI
15795,0.905333749220212,0.9329382407985028,0.3692667862619423,SGRY
15585,0.9048658764815969,0.932626325639426,0.01284016096114482,TDOC
92753,0.9048346849656893,0.9323144104803494,0.24604324607262673,ERII
61146,0.9043668122270743,0.9320024953212727,0.16008673594445577,PAR
18647,0.904086088583905,0.9316905801621959,-0.13853857934267688,BCYC
77114,0.9034934497816594,0.9313786650031192,0.0511588074765128,WRLD
25785,0.903431066749844,0.9310667498440425,-0.04133146778162433,F
78213,0.9031191515907673,0.9307548346849657,-0.06992889842081795,ULBI
15850,0.9029943855271365,0.930442919525889,0.02884742804386442,MTCH
