date,year,model,pearson_ic,spearman_rank_ic,n
2022-03-31,2022,ridge,0.00025147837602089576,-0.04558562857517241,3827
2022-03-31,2022,elastic_net,0.0043056512722579685,-0.0648944120070163,3827
2022-03-31,2022,lgbm,0.03330906801755603,0.013178766022683475,3827
2022-03-31,2022,ranker,-0.14840332366627482,-0.1386485909727297,3827
2022-04-29,2022,ridge,0.03402098434481303,0.0133672681486743,3685
2022-04-29,2022,elastic_net,0.034731781318715974,-0.018130372883070837,3685
2022-04-29,2022,lgbm,-0.01883848229227462,-0.01639970759054761,3685
2022-04-29,2022,ranker,-0.10393144918186899,-0.10465337268413571,3685
2022-05-31,2022,ridge,-0.024180351367627185,-0.025850168261309134,3719
2022-05-31,2022,elastic_net,-0.023500885500721096,0.005974096913643847,3719
2022-05-31,2022,lgbm,0.10364202049677801,0.0702771833823472,3719
2022-05-31,2022,ranker,0.06160939057984337,0.02812791038818675,3719
2022-06-30,2022,ridge,0.0077722625254020685,0.05307349605403377,3644
2022-06-30,2022,elastic_net,-0.00666943950760472,0.04045496965875065,3644
2022-06-30,2022,lgbm,0.0031011192805208794,0.008022443370255553,3644
2022-06-30,2022,ranker,0.0237357918707024,-0.012444623871048261,3644
2022-07-29,2022,ridge,-0.009166387655562514,-0.0039679322339700295,3499
2022-07-29,2022,elastic_net,-0.01655663749221755,-0.004488549643322163,3499
2022-07-29,2022,lgbm,-0.013580183534313542,-0.01995692556249371,3499
2022-07-29,2022,ranker,0.023599629559012777,-8.354005873129449e-05,3499
2022-08-31,2022,ridge,-0.07468104865760408,-0.056718767955676354,3532
2022-08-31,2022,elastic_net,-0.08548428045676601,-0.047420501046350455,3532
2022-08-31,2022,lgbm,-0.025804209298559484,-0.009467857787185617,3532
2022-08-31,2022,ranker,0.010337128012132506,-0.02049042848311843,3532
2022-09-30,2022,ridge,0.034218169633944064,0.0011881033886042864,3514
2022-09-30,2022,elastic_net,0.0430850305848645,-0.001480751287306472,3514
2022-09-30,2022,lgbm,0.0271771690902375,0.028701004962362654,3514
2022-09-30,2022,ranker,-0.07046316411129008,-0.0710184824896365,3514
2022-10-31,2022,ridge,0.025188859584905365,0.012704988915614597,3499
2022-10-31,2022,elastic_net,0.0346958058809964,-0.10474135922763679,3499
2022-10-31,2022,lgbm,0.014187968464668193,-0.011306761190009637,3499
2022-10-31,2022,ranker,-0.07325745401565957,-0.10357827931194075,3499
2022-11-30,2022,ridge,-0.02564630503798851,-0.016333445357430112,3524
2022-11-30,2022,elastic_net,-0.05270228947362803,-0.06957879195192297,3524
2022-11-30,2022,lgbm,0.025261382955127205,-0.0003237313971526314,3524
2022-11-30,2022,ranker,0.06776127604354715,-0.038746283927917936,3524
2022-12-30,2022,ridge,0.04072657422288034,0.08862782433134052,3575
2022-12-30,2022,elastic_net,0.04525537069871656,0.11146185891234568,3575
2022-12-30,2022,lgbm,0.09321494533090897,0.012181338855857178,3575
2022-12-30,2022,ranker,0.10424669672987114,0.15409844177823928,3575
2023-01-31,2023,ridge,-0.004759893053917141,0.010907914154484003,3660
2023-01-31,2023,elastic_net,-0.014948838253105674,0.01905997571566184,3660
2023-01-31,2023,lgbm,-0.026596240982884548,-0.0670406985419182,3660
2023-01-31,2023,ranker,-0.049843916942059016,-0.03884395292675,3660
2023-02-28,2023,ridge,-0.03562269979384325,-0.05549796726527809,3540
2023-02-28,2023,elastic_net,-0.029891286457464725,-0.044151455084777955,3540
2023-02-28,2023,lgbm,-0.03803042888230284,-0.10665103729072141,3540
2023-02-28,2023,ranker,-0.027252390237785244,-0.047427850209829786,3540
2023-03-31,2023,ridge,0.00936805520616676,-0.00663176270556908,3484
2023-03-31,2023,elastic_net,0.012263682201350516,-0.00022668623398960558,3484
2023-03-31,2023,lgbm,-0.01223024063227851,-0.0893374299513632,3484
2023-03-31,2023,ranker,0.010006373440550683,-0.020787670404248972,3484
2023-04-28,2023,ridge,0.007111102175177959,0.027065183586286994,3400
2023-04-28,2023,elastic_net,0.015482988608833972,0.04008251052543443,3400
2023-04-28,2023,lgbm,0.009417983129015671,0.03454025790951617,3400
2023-04-28,2023,ranker,0.009049197197965323,0.004816085745617621,3400
2023-05-31,2023,ridge,0.010058991295795551,-0.008458244148218183,3372
2023-05-31,2023,elastic_net,0.00015322111536804673,-0.02024489085726427,3372
2023-05-31,2023,lgbm,-0.001365695622399557,-0.0007297348865243858,3372
2023-05-31,2023,ranker,-0.023279184078038875,-0.013518477214408225,3372
2023-06-30,2023,ridge,0.04058106611108252,0.011923262159561136,3537
2023-06-30,2023,elastic_net,0.04013384346932389,0.004882242167406968,3537
2023-06-30,2023,lgbm,0.04366846765508877,0.053353385203747036,3537
2023-06-30,2023,ranker,-0.001388454314098804,0.006736507912457056,3537
2023-07-31,2023,ridge,0.0006659804917151334,-0.007975096687737092,3428
2023-07-31,2023,elastic_net,0.003865457460960253,-0.005564448236375326,3428
2023-07-31,2023,lgbm,0.033626764161266275,-0.06540466309145959,3428
2023-07-31,2023,ranker,-0.02372995298710443,-0.035769522887161016,3428
2023-08-31,2023,ridge,0.030984795910234585,-0.0019932091945749552,3376
2023-08-31,2023,elastic_net,0.031083461330626214,-0.008823616841842501,3376
2023-08-31,2023,lgbm,0.023631883546243387,-0.05347861936589892,3376
2023-08-31,2023,ranker,-0.018647232327469225,-0.040144308235256665,3376
2023-09-29,2023,ridge,0.009348706569222463,-0.02952917275938239,3297
2023-09-29,2023,elastic_net,0.0062176472086490474,-0.03660493593180419,3297
2023-09-29,2023,lgbm,0.01186123104135217,-0.08248694226277221,3297
2023-09-29,2023,ranker,-0.010583265065362465,-0.048182411640692174,3297
2023-10-31,2023,ridge,0.05191878189770877,0.03496955761092078,3206
2023-10-31,2023,elastic_net,0.047443041372560786,0.025194873232544813,3206
2023-10-31,2023,lgbm,0.058170431097680296,0.07358505300251257,3206
2023-10-31,2023,ranker,0.060211652241734914,0.05842243041929659,3206
